user_id,age,gender,food_choice,berth_choice,opted_berth,opted_ss_concession,bedroll_choice
50324775,13,M,,SL,0,0,0
50325013,42,M,,LB,0,0,0
50326565,20,M,,NC,0,1,0
50326963,45,M,,NC,0,0,0
50327934,23,F,,NC,0,1,1
50328392,36,M,,MB,0,1,0
50328634,49,M,,LB,0,0,0
50328677,63,M,,NC,0,1,0
50329044,68,M,,LB,0,1,0
50330044,25,M,,NC,0,0,0
50330964,25,M,,SL,0,0,0
50331012,38,M,,NC,0,0,0
50331191,28,M,,NC,0,0,0
50331296,29,M,,LB,0,0,0
50331696,24,F,,UB,0,1,0
50332609,62,M,,LB,0,1,0
50332884,22,M,,NC,0,1,-1
50333287,45,F,,NC,0,1,-1
50333300,16,F,,NC,0,0,0
50333493,21,M,,NC,0,0,0
50333591,22,M,,WS,0,0,0
50333655,63,M,,LB,0,1,-1
50333784,71,M,,LB,0,1,0
50334357,32,M,,LB,0,1,-1
50334429,29,M,,WS,0,0,0
50334911,36,M,,LB,0,0,0
50335929,23,M,,NC,0,1,0
50337117,22,M,V,NC,0,1,0
50337147,34,M,,NC,0,1,0
50338081,28,M,,SL,0,1,0
50339333,26,M,,SL,0,1,0
50339699,21,F,,NC,0,0,0
50339779,41,M,,LB,0,0,0
50340671,25,M,,LB,0,1,-1
50340883,39,M,,LB,0,0,0
50341051,9,M,,LB,1,0,0
50341300,57,M,V,LB,0,0,0
50341415,29,M,,LB,0,0,0
50341702,30,M,,NC,0,1,-1
50342818,28,M,,SL,0,1,-1
50342999,24,F,,LB,0,1,1
50344502,38,M,,NC,0,0,0
50345551,36,M,,NC,0,1,0
50345999,47,M,,WS,0,1,0
50346333,73,M,,LB,0,1,0
50346824,18,M,,UB,0,0,0
50346995,70,M,,MB,0,1,0
50347232,19,M,,UB,0,1,0
50347244,22,M,,LB,0,0,0
50347306,19,M,,NC,0,1,-1
50347582,42,M,,UB,0,0,0
50347742,22,F,V,WS,0,0,0
50347906,21,F,,UB,0,0,0
50348070,21,M,N,NC,0,1,0
50348131,24,M,,LB,0,0,0
50348531,25,F,,NC,0,1,0
50348615,32,M,,LB,0,0,0
50349006,43,M,,NC,0,0,0
50349154,39,M,,LB,0,0,0
50349365,20,M,,LB,0,1,0
50349504,36,M,,UB,0,0,0
50349816,32,F,,LB,0,0,0
50350274,37,M,,NC,0,1,-1
50351158,66,M,,WS,0,1,0
50351708,33,M,,WS,0,1,-1
50352042,27,M,,LB,0,0,0
50352097,28,M,,MB,0,0,0
50352358,23,F,,SU,0,0,0
50354140,36,M,,LB,0,0,0
50354265,59,F,V,WS,0,1,-1
50354340,35,F,,MB,0,1,0
50354365,27,F,,LB,0,0,0
50354647,38,M,,LB,0,0,0
50355187,28,M,,UB,0,0,0
50355303,26,M,,SL,0,0,0
50355568,38,M,,LB,0,1,0
50356607,50,M,,LB,0,1,0
50356654,63,M,,SL,0,1,0
50357243,11,M,,NC,0,0,0
50357277,26,M,,MB,0,1,0
50357439,30,M,,LB,0,0,0
50357479,31,M,,NC,0,0,0
50357843,17,M,,SL,0,0,0
50357866,30,M,,SL,0,0,0
50358493,37,M,,SL,0,0,0
50359653,24,M,,WS,0,0,0
50359999,21,M,,LB,0,0,0
50360056,32,M,,SL,0,1,0
50360748,27,M,,LB,0,0,0
50361573,27,F,,NC,0,1,1
50361632,51,M,,LB,0,0,0
50362214,35,M,,LB,0,0,0
50362817,29,M,,LB,0,0,0
50366337,42,M,,NC,0,1,-1
50367031,38,M,N,LB,0,1,-1
50368152,35,M,,LB,0,0,0
50369944,55,M,,NC,0,0,0
50370783,23,M,,WS,0,1,0
50371011,20,F,,WS,0,0,0
50371068,54,M,,NC,0,0,0
50371444,31,M,,SL,0,0,0
50371760,20,M,V,UB,0,0,0
50372198,25,M,,LB,0,1,0
50373480,32,M,,NC,0,0,0
50373486,39,M,,LB,0,1,0
50374393,24,M,V,SL,0,0,0
50375572,67,M,,LB,0,1,0
50375936,34,M,,WS,0,1,0
50376313,24,M,,UB,0,0,0
50376650,38,M,,LB,0,0,0
50376693,68,F,,LB,0,1,0
50377143,39,M,,LB,0,0,0
50377504,75,F,,LB,0,1,0
50378379,28,M,,NC,0,0,0
50378558,49,M,,SL,0,1,0
50378654,32,F,,NC,0,0,0
50379160,29,M,,SU,0,1,0
50379262,36,M,,UB,0,1,1
50380071,50,M,,SL,0,1,0
50380572,18,M,,NC,0,0,0
50381258,34,F,,WS,0,1,0
50381261,36,M,,NC,0,1,0
50381940,30,M,,WS,0,0,0
50382133,59,M,,SU,0,0,0
50382151,27,M,,LB,0,1,0
50383432,68,M,,SL,0,1,0
50383516,48,M,,LB,0,0,0
50383626,52,M,,SL,0,1,-1
50384259,48,M,,WS,0,0,0
50384491,31,M,,UB,0,0,0
50385447,24,M,,NC,0,0,0
50385759,39,M,,LB,0,0,0
50386820,35,M,,UB,0,0,0
50387103,58,M,,SL,0,0,0
50387516,21,M,,SL,0,0,0
50388388,36,F,,LB,0,0,0
50389091,20,M,,NC,0,1,0
50389190,26,F,,WS,0,0,0
50390325,34,M,,LB,0,0,0
50392336,20,M,,UB,0,0,0
50392525,41,M,,NC,0,0,0
50392549,29,M,,WS,0,0,0
50392560,30,M,,NC,0,0,0
50393882,47,M,V,NC,0,1,1
50393901,24,M,,LB,0,0,0
50394074,45,M,,NC,0,0,0
50394422,18,M,,NC,0,0,0
50395055,26,M,,NC,0,0,0
50395297,66,M,,LB,0,0,0
50396214,26,M,,WS,0,0,0
50396252,43,M,,WS,0,0,0
50396457,24,M,,MB,0,1,0
50396640,25,M,,SL,0,0,0
50397306,50,M,,SU,0,1,-1
50397459,25,M,,SL,0,0,0
50397646,33,M,,LB,0,0,0
50397866,24,M,,WS,0,0,0
50397914,39,M,,WS,0,0,0
50398240,32,M,,NC,0,1,-1
50399942,27,M,,NC,0,0,0
50400017,21,M,,LB,0,0,0
50400057,22,F,V,SL,0,0,0
50400175,47,F,,WS,0,0,0
50400262,25,M,,WS,0,0,0
50400856,23,M,,LB,0,0,0
50401328,19,M,,NC,0,0,0
50401454,71,M,,LB,0,1,-1
50401594,19,M,,NC,0,0,0
50401688,49,M,,LB,0,0,0
50401920,51,M,,LB,0,0,0
50402015,23,F,,UB,0,0,0
50402691,27,M,,LB,0,0,0
50403687,30,M,,LB,0,0,0
50403981,28,M,,UB,0,0,0
50404010,21,M,,SL,0,1,0
50404138,38,M,,LB,0,0,0
50404833,68,M,V,LB,0,1,0
50404841,27,M,,LB,0,0,0
50405113,26,M,,LB,0,1,0
50406228,26,M,,SU,0,0,0
50406235,49,M,,LB,0,0,0
50406847,31,M,,SL,0,1,0
50407459,25,M,,NC,0,0,0
50416771,62,M,,LB,0,1,0
50417096,33,M,,NC,0,0,0
50417298,27,M,,UB,0,0,0
50417408,28,M,,SL,0,0,0
50417428,54,F,,NC,0,0,0
50417498,58,M,,NC,0,1,-1
50418887,21,M,,SU,0,0,0
50419039,47,M,,NC,0,0,0
50419567,28,M,,WS,0,1,-1
50419626,25,M,,UB,0,0,0
50420111,59,M,,LB,0,0,0
50423918,26,F,,SL,0,0,0
50424383,67,M,,LB,0,1,0
50424393,52,M,V,LB,0,0,0
50424876,18,F,,NC,0,1,-1
50424927,28,M,,LB,0,0,0
50425121,41,M,,NC,0,0,0
50425475,39,M,,SL,0,0,0
50426316,36,M,,LB,0,0,0
50426947,26,M,,NC,0,0,0
50428033,18,M,,WS,0,0,0
50428280,26,M,,NC,0,0,0
50428464,35,M,,LB,0,1,0
50428528,62,M,N,LB,0,1,0
50428629,58,F,,LB,0,1,0
50428695,47,M,,NC,0,0,0
50428844,18,M,,SL,0,1,0
50429181,32,M,,LB,0,0,0
50429399,22,F,,LB,0,1,0
50429563,38,M,V,LB,0,1,0
50429568,4,F,,,0,1,0
50430405,34,M,,WS,0,0,0
50430472,24,M,,NC,0,1,-1
50430533,35,M,,WS,0,0,0
50431072,23,M,,NC,0,0,0
50432088,27,M,,WS,0,0,0
50432094,20,M,,NC,0,0,0
50432155,24,F,,SL,0,0,0
50432203,29,M,,LB,0,1,0
50433872,14,M,,LB,0,1,0
50434090,49,M,,WS,0,0,0
50434391,35,M,,LB,0,1,0
50434670,38,M,,NC,0,1,0
50435877,18,F,,NC,0,0,0
50436066,45,M,,NC,0,1,0
50437004,21,M,N,WS,0,0,0
50437216,26,M,,SL,0,0,0
50437312,18,M,,LB,0,0,0
50437582,28,M,,LB,0,0,0
50437649,40,M,,NC,0,0,0
50437652,20,M,,LB,0,0,0
50437803,29,M,N,SL,0,1,0
50438149,60,M,,LB,0,1,0
50438439,47,F,,LB,0,0,0
50438628,27,F,,WS,0,0,0
50439096,72,M,,LB,0,1,0
50440158,27,M,,SL,0,0,0
50440458,23,M,,LB,0,0,0
50440645,37,M,V,WS,0,1,-1
50441027,18,M,,SL,0,0,0
50441503,32,M,,LB,0,0,0
50441666,34,M,,LB,0,0,0
50441931,35,M,,NC,0,1,0
50442014,44,M,,NC,0,0,0
50442441,47,F,,LB,0,0,0
50442556,15,M,,LB,0,1,0
50442600,28,M,,LB,0,0,0
50442942,21,M,,NC,0,0,0
50443067,45,M,,SU,0,1,0
50443344,29,M,,UB,0,1,-1
50443545,73,M,,LB,0,1,0
50443855,38,M,,LB,0,1,0
50444465,55,M,,NC,0,0,0
50444731,43,M,,NC,0,0,0
50445258,52,M,,SU,0,1,-1
50445980,44,F,V,NC,0,0,0
50446572,59,M,,LB,0,0,0
50446865,61,M,V,NC,0,1,0
50446923,49,F,,LB,0,0,0
50447103,31,F,,LB,0,0,0
50447165,22,M,,WS,0,0,0
50447419,51,M,,NC,0,0,0
50447692,26,M,,WS,0,0,0
50448000,28,M,,SL,0,0,0
50448038,52,M,,SL,0,0,0
50448681,26,M,,SL,0,0,0
50449550,23,M,,SU,0,0,0
50450181,21,M,,LB,0,0,0
50450328,65,M,,NC,0,1,0
50450331,33,M,,NC,0,0,0
50450358,42,F,,LB,0,0,0
50450538,52,M,,NC,0,1,0
50451332,34,M,,SL,0,0,0
50451465,26,M,,LB,0,0,0
50451532,36,M,,SL,0,0,0
50451697,23,M,,LB,0,0,0
50452928,52,M,,MB,0,0,0
50453068,36,M,,WS,0,0,0
50453438,28,M,,LB,0,1,0
50453668,40,M,,NC,0,0,0
50454085,38,M,,WS,0,0,0
50454240,26,M,,SU,0,0,0
50455281,21,M,,LB,0,0,0
50455336,23,F,,LB,0,1,-1
50455450,33,M,,WS,0,0,0
50456436,19,M,,NC,0,0,0
50456703,26,M,,WS,0,0,0
50456708,37,M,,NC,0,1,0
50456894,56,M,,LB,0,1,0
50457673,38,M,,SU,0,0,0
50457734,32,M,,SL,0,1,0
50458726,33,F,,NC,0,0,0
50458746,25,M,,SU,0,0,0
50459359,21,M,,NC,0,0,0
50459374,21,M,,SU,0,0,0
50460166,23,F,,LB,0,1,0
50460211,21,F,D,LB,0,0,1
50460722,22,M,,SU,0,0,0
50461060,19,M,,LB,0,0,0
50461773,25,M,,WS,0,1,0
50462241,18,F,,SL,0,0,0
50463710,40,M,,SU,0,0,0
50463796,38,F,,NC,0,0,0
50463932,65,F,,LB,0,1,-1
50464090,68,M,,SL,0,1,0
50464116,45,M,,NC,0,0,0
50464183,32,M,,UB,0,1,-1
50464277,45,M,,NC,0,1,0
50464375,32,M,V,NC,0,1,-1
50465181,29,M,,WS,0,1,0
50465274,22,M,,MB,0,0,0
50465520,56,M,N,LB,0,0,0
50465731,38,M,,SL,0,0,0
50465845,51,M,,LB,0,0,0
50466096,20,M,,MB,0,1,0
50466227,51,M,N,NC,0,1,-1
50466335,23,M,N,WS,0,1,-1
50466895,57,F,,LB,0,1,-1
50468039,24,M,,UB,0,0,0
50468362,28,M,,UB,0,0,0
50468452,25,M,,SU,0,0,0
50470223,26,M,,WS,0,1,-1
50471413,58,M,,NC,0,0,0
50472053,34,M,,SL,0,0,0
50472305,28,M,,SL,0,0,0
50472503,26,M,,UB,0,0,0
50472749,26,M,,NC,0,0,0
50473106,24,M,,SL,0,1,0
50473378,59,M,,LB,0,0,0
50473937,35,M,,LB,0,0,0
50474342,61,M,,LB,0,1,0
50476139,29,M,,LB,0,1,0
50476145,23,M,,SL,0,0,0
50476346,33,M,,LB,0,0,0
50477128,61,M,,WS,0,1,0
50478688,67,M,,LB,0,1,0
50480136,53,M,,SL,0,0,0
50480201,30,M,,WS,0,1,-1
50481111,33,F,,UB,0,1,0
50481396,23,M,,WS,0,0,0
50482185,28,M,,WS,0,0,0
50482350,24,M,,NC,0,0,0
50482585,50,M,,LB,0,0,0
50482595,65,M,,LB,0,1,0
50482835,60,M,,WS,0,1,0
50482877,27,M,,NC,0,0,0
50482938,44,M,,LB,0,1,0
50483268,30,F,,WS,0,0,0
50483350,30,M,,NC,0,0,0
50484040,26,M,,NC,0,0,0
50484569,55,M,,NC,0,0,0
50484878,49,M,,UB,0,1,0
50485261,29,M,,NC,0,0,0
50485621,25,M,,SL,0,1,0
50486671,30,M,,NC,0,1,-1
50487384,35,M,,NC,0,1,0
50487636,58,F,,LB,0,1,0
50488259,48,M,,NC,0,0,0
50488342,30,M,,MB,0,0,0
50488377,61,M,,UB,0,1,0
50488539,25,M,,NC,0,0,0
50489343,35,F,,WS,0,0,0
50489799,28,M,,NC,0,1,-1
50490711,22,M,,LB,0,0,0
50492587,34,M,,SL,0,1,0
50492732,28,M,V,LB,0,0,0
50492754,32,M,,WS,0,0,0
50492831,82,M,,NC,0,1,0
50493303,35,M,,LB,0,0,0
50493370,35,M,,SL,0,0,0
50493647,21,M,,SL,0,0,0
50493674,28,M,,NC,0,0,0
50493768,18,M,,LB,0,0,0
50494701,33,M,,NC,0,1,0
50495195,27,M,,LB,0,0,0
50495511,29,F,,LB,0,0,0
50495993,46,M,,LB,0,0,0
50496097,28,M,,UB,0,0,0
50496175,32,M,,WS,0,1,0
50496280,24,F,,SL,0,1,1
50496524,25,M,,SU,0,0,0
50496801,32,M,,NC,0,1,0
50496945,75,M,,NC,0,1,0
50497304,31,M,,NC,0,0,0
50497840,36,F,,NC,0,0,0
50497855,44,M,,NC,0,0,0
50498479,18,M,,SL,0,0,0
50498643,42,M,,SL,0,1,0
50498999,28,M,,SU,0,0,0
50499064,33,M,,SL,0,0,0
50499368,34,M,,NC,0,1,0
50499415,56,F,,LB,0,0,0
50499468,50,M,,LB,0,0,0
50499585,26,M,,WS,0,1,-1
50499946,21,M,,SL,0,1,-1
50500239,26,M,,NC,0,1,0
50500511,65,M,,LB,0,1,0
50501054,66,M,,NC,0,1,0
50501359,27,M,,LB,0,0,0
50501558,43,M,,LB,0,1,-1
50501576,28,M,,NC,0,1,-1
50502119,31,F,,LB,0,0,0
50502947,50,M,,SL,0,0,0
50503197,24,M,,SL,0,0,0
50503435,48,M,,NC,0,0,0
50504297,30,M,,LB,0,1,-1
50504588,57,M,,NC,0,0,0
50504696,18,M,,LB,0,1,-1
50505493,30,M,,SL,0,1,0
50505614,32,M,,WS,0,0,0
50505947,25,M,,NC,0,1,-1
50505993,34,M,,NC,0,0,0
50506191,25,M,,LB,0,0,0
50506616,16,F,,LB,0,1,-1
50507488,26,M,,NC,0,1,-1
50507748,22,M,,UB,0,0,0
50508201,24,M,,LB,0,0,0
50511434,20,M,,LB,0,0,0
50511762,20,M,,LB,0,0,0
50511765,16,M,,LB,0,1,0
50512407,25,M,,SU,0,0,0
50513312,21,M,,UB,0,0,0
50513331,33,M,,NC,0,0,0
50514138,53,F,,NC,0,0,0
50514522,25,M,,LB,0,0,0
50515467,23,M,,SL,0,0,0
50518216,36,M,,NC,0,0,0
50518753,6,M,,NC,1,0,0
50518963,30,M,,SL,0,0,0
50519369,31,M,,LB,0,0,0
50519407,29,M,,UB,0,0,0
50519727,25,M,,NC,0,1,0
50520073,40,M,,SL,0,0,0
50520117,34,M,,SU,0,1,-1
50520476,34,M,,LB,0,1,0
50520750,56,M,,WS,0,0,0
50521163,26,M,,LB,0,0,0
50521220,42,M,,NC,0,0,0
50521313,18,M,,WS,0,0,0
50522765,27,M,,LB,0,0,0
50523155,25,M,,LB,0,0,0
50523460,27,M,,LB,0,0,0
50523582,47,M,,SL,0,0,0
50523818,38,M,,LB,0,0,0
50524105,24,M,,NC,0,1,-1
50524155,33,M,,SL,0,1,-1
50524813,62,F,,NC,0,1,-1
50525787,56,M,V,WS,0,0,0
50526795,28,M,,NC,0,0,0
50527247,45,F,,LB,0,0,0
50527405,27,M,,UB,0,0,0
50527444,8,F,,NC,0,1,0
50528831,16,M,,UB,0,0,0
50528932,61,M,,NC,0,1,0
50529491,29,M,,NC,0,0,0
50529887,42,M,N,NC,0,0,0
50530792,30,M,,SL,0,0,0
50532768,75,M,,LB,0,1,-1
50532884,33,M,,SL,0,0,0
50533320,29,F,,UB,0,0,0
50533943,69,M,,NC,0,1,0
50535509,47,M,,NC,0,0,0
50536027,18,M,,NC,0,0,0
50536117,32,M,,LB,0,1,-1
50536576,36,M,N,SL,0,0,0
50536885,5,F,,NC,1,1,-1
50536915,47,M,,MB,0,0,0
50537466,37,M,V,LB,0,1,-1
50537741,38,M,,NC,0,1,-1
50538186,21,M,,NC,0,0,0
50538996,37,M,,LB,0,0,0
50539325,33,M,,UB,0,1,-1
50539511,25,M,,SL,0,0,0
50539871,39,M,V,SL,0,0,0
50539910,38,M,,NC,0,0,0
50540703,24,M,,WS,0,0,0
50541297,21,M,,SL,0,0,0
50541310,43,M,,LB,0,0,0
50541458,28,M,,MB,0,0,0
50541547,18,M,,NC,0,1,-1
50541582,56,M,,NC,0,0,0
50541624,38,M,,WS,0,1,0
50541829,26,M,,UB,0,1,-1
50542313,26,M,,LB,0,1,-1
50542681,27,F,N,NC,0,0,0
50543063,64,M,,WS,0,1,0
50543567,32,F,,LB,0,1,1
50543650,23,M,,SL,0,0,0
50543699,32,M,,LB,0,0,0
50543772,60,M,,NC,0,1,-1
50543874,52,F,,LB,0,0,0
50544231,61,M,,NC,0,1,0
50544500,49,F,,WS,0,0,0
50544583,29,M,,MB,0,1,0
50544825,29,M,,LB,0,0,0
50545204,60,M,D,LB,0,1,0
50545442,35,M,,SU,0,0,0
50546010,23,M,,SL,0,0,0
50546307,30,F,,NC,0,0,0
50547215,26,M,,MB,0,0,0
50547331,35,M,,LB,0,0,0
50547400,26,M,,LB,0,0,0
50549182,20,M,,SL,0,0,0
50549282,28,M,V,SL,0,1,-1
50549697,28,F,,NC,0,0,0
50549721,43,M,V,LB,0,0,0
50551364,25,M,,NC,0,0,0
50551788,40,M,,LB,0,0,0
50552210,32,M,N,NC,0,1,0
50552633,27,F,V,SU,0,0,0
50552667,29,M,,UB,0,0,0
50552757,26,F,,MB,0,1,-1
50553081,24,F,,UB,0,1,-1
50554079,35,F,,LB,0,0,0
50554137,26,F,,SL,0,1,0
50554365,18,M,,UB,0,0,0
50554444,50,M,,LB,0,0,0
50555126,26,M,V,LB,0,0,0
50555137,26,M,,LB,0,0,0
50555314,26,M,,NC,0,0,0
50556141,29,F,,SL,0,1,0
50556197,38,M,,SL,0,0,0
50556229,37,M,,NC,0,0,0
50556327,29,M,N,LB,0,1,-1
50556502,19,M,,WS,0,0,0
50556715,31,F,V,SU,0,1,0
50556941,25,M,,SU,0,0,0
50557365,24,F,,UB,0,1,0
50557785,28,M,,SL,0,1,0
50558104,60,M,,WS,0,1,-1
50560605,36,M,,SU,0,0,0
50561992,28,M,,LB,0,0,0
50562243,22,M,,WS,0,1,0
50562383,25,F,N,WS,0,0,0
50563171,24,M,,CP,0,0,0
50563874,32,M,,WS,0,0,0
50564096,38,M,,NC,0,0,0
50564657,27,M,,UB,0,0,0
50564919,26,F,,UB,0,0,0
50565098,62,M,,LB,0,1,0
50566490,36,M,,LB,0,0,0
50566710,39,M,,NC,0,1,0
50567192,40,F,,WS,0,0,0
50568179,35,M,,LB,0,0,0
50568729,55,M,,SL,0,0,0
50569009,30,M,,UB,0,1,0
50569339,47,M,,LB,0,0,0
50569445,38,M,,LB,0,0,0
50569611,43,M,,LB,0,0,0
50569818,45,M,,SL,0,0,0
50569824,32,M,,SL,0,0,0
50570165,41,M,,LB,0,0,0
50570412,27,M,,NC,0,0,0
50570516,27,F,,NC,0,0,0
50570766,28,M,,UB,0,1,0
50570967,45,M,,NC,0,0,0
50571407,25,M,,LB,0,0,0
50571764,29,M,,UB,0,1,0
50571854,20,M,,SL,0,0,0
50571916,24,F,,LB,0,1,0
50572205,33,M,,LB,0,0,0
50572578,35,M,,SL,0,0,0
50572913,25,M,,NC,0,1,1
50573980,26,F,,NC,0,0,0
50574713,25,F,,WS,0,1,-1
50575051,79,M,D,NC,0,1,0
50575170,29,M,,LB,0,0,0
50575638,67,M,,LB,0,1,-1
50576215,28,M,,NC,0,1,-1
50576275,54,M,D,NC,0,1,0
50576310,32,M,,SL,0,0,0
50576681,29,M,,UB,0,0,0
50577158,43,M,,SU,0,0,0
50577746,28,M,,LB,0,1,0
50577845,25,M,,NC,0,0,0
50579312,22,M,,SL,0,0,0
50579673,39,M,,LB,0,0,0
50579733,33,M,,NC,0,0,0
50579736,54,M,,NC,0,0,0
50579757,29,M,,LB,0,1,-1
50580534,43,M,,LB,0,0,0
50580581,25,M,,WS,0,1,0
50581202,34,M,,SU,0,0,0
50581715,25,M,,SL,0,0,0
50581796,50,F,,NC,0,0,0
50582848,27,M,,UB,0,0,0
50583433,23,M,,SL,0,0,0
50584726,54,M,,NC,0,0,0
50584865,31,M,,NC,0,0,0
50584964,28,M,,UB,0,0,0
50585282,19,M,,NC,0,1,-1
50585713,17,M,,NC,0,0,0
50585944,23,M,,NC,0,0,0
50586530,35,M,,WS,0,0,0
50587020,28,M,,LB,0,0,0
50587399,59,M,,LB,0,0,0
50587732,30,M,,NC,0,0,0
50588452,27,M,,SL,0,0,0
50589087,37,M,V,UB,0,0,0
50589286,32,M,,LB,0,1,0
50589331,32,M,,NC,0,0,0
50590841,23,M,,UB,0,1,0
50591076,60,M,,LB,0,1,0
50591635,20,M,,LB,0,0,0
50591715,46,M,,LB,0,1,0
50591822,30,M,,NC,0,0,0
50591823,23,M,,CB,0,0,0
50591877,29,M,,LB,0,0,0
50592528,35,M,,LB,0,0,0
50592679,35,M,,NC,0,0,0
50594317,33,M,V,NC,0,0,0
50594344,36,M,,SL,0,0,0
50594587,21,M,,UB,0,0,0
50594631,20,M,,NC,0,0,0
50594963,25,M,,SL,0,1,0
50595246,30,M,,LB,0,1,0
50596332,29,M,,NC,0,0,0
50597199,41,M,,LB,0,0,0
50597347,33,M,,UB,0,0,0
50597802,43,M,,SL,0,1,0
50598360,28,M,,WS,0,0,0
50598565,38,M,,UB,0,0,0
50598834,28,F,,NC,0,0,0
50599253,22,M,,SL,0,0,0
50600405,36,M,,NC,0,0,0
50600478,22,M,,SU,0,1,0
50600632,21,M,,NC,0,1,-1
50601266,24,M,,SL,0,0,0
50601327,28,M,,UB,0,0,0
50601658,30,M,,MB,0,0,0
50601831,43,M,,UB,0,1,0
50602047,43,M,,SL,0,1,0
50602711,29,M,,WS,0,0,0
50603013,27,M,,MB,0,0,0
50603196,32,M,V,CP,0,0,0
50604426,24,M,N,SU,0,1,0
50604445,19,M,,SL,0,0,0
50604473,12,M,,LB,0,0,0
50605142,41,M,,LB,0,0,0
50606012,26,M,,NC,0,0,0
50606122,26,M,,LB,0,0,0
50606130,20,M,,UB,0,0,0
50606214,27,M,,LB,0,0,0
50606354,40,M,,SL,0,1,0
50606663,25,M,,LB,0,0,0
50606680,56,M,,LB,0,1,-1
50606858,47,M,,LB,0,0,0
50606920,26,M,,UB,0,0,0
50607350,34,M,,NC,0,0,0
50607505,37,M,,SL,0,0,0
50609010,34,M,,LB,0,0,0
50609569,29,M,,WS,0,1,0
50609748,71,F,,SL,0,1,0
50609980,20,F,,UB,0,0,0
50610121,26,M,,UB,0,1,1
50611582,36,M,,LB,0,0,0
50612158,54,M,,SU,0,1,1
50612254,35,M,,MB,0,0,0
50612265,26,M,,CB,0,0,0
50612891,33,M,,LB,0,0,0
50613211,49,M,,NC,0,1,0
50613397,28,M,,WS,0,0,0
50614573,24,M,,LB,0,0,0
50614959,26,F,,LB,0,1,-1
50615558,33,M,,WS,0,0,0
50616094,49,M,,NC,0,0,0
50617479,27,M,,SL,0,1,0
50617539,27,M,,UB,0,0,0
50617974,48,M,,SL,0,1,0
50618118,25,F,,SU,0,1,0
50618276,65,M,,LB,0,1,0
50619335,19,M,V,WS,0,0,0
50619367,21,M,,UB,0,0,0
50619563,48,M,,NC,0,1,0
50619612,59,M,,LB,0,0,0
50619950,58,M,,NC,0,0,0
50620463,27,F,,NC,0,0,0
50620543,25,M,,NC,0,0,0
50620600,15,M,V,NC,0,1,0
50621123,23,M,,UB,0,1,0
50621151,36,M,,UB,0,1,0
50621358,52,M,,NC,0,0,0
50621399,27,M,,LB,0,0,0
50621519,32,M,,NC,0,0,0
50622152,68,F,,LB,0,1,0
50622792,52,M,,NC,0,0,0
50623344,29,F,,UB,0,0,0
50624031,50,M,,NC,0,0,0
50624100,58,F,,LB,0,1,-1
50624696,34,M,,UB,0,1,1
50625173,43,M,,NC,0,1,-1
50625209,25,M,,LB,0,0,0
50625725,19,M,,LB,0,0,0
50625732,29,M,,UB,0,0,0
50626069,31,M,,NC,0,0,0
50626248,70,M,,LB,0,1,0
50626474,40,M,,MB,0,1,0
50626724,29,M,,LB,0,0,0
50627052,25,M,,SL,0,0,0
50627871,27,M,,SL,0,0,0
50628241,57,M,,LB,0,0,0
50628672,25,M,,SL,0,1,0
50629118,21,F,V,NC,0,0,0
50629715,33,M,,LB,0,0,0
50629961,58,M,,LB,0,0,0
50630001,70,F,,LB,0,1,0
50630747,44,M,,SL,0,0,0
50630915,23,M,,NC,0,0,0
50631071,57,M,,NC,0,0,0
50631594,28,M,,NC,0,1,0
50632064,33,M,,SL,0,0,0
50632277,30,M,,SL,0,0,0
50633041,31,M,,NC,0,0,0
50633223,29,M,,SL,0,1,0
50633394,16,M,,MB,0,0,0
50634358,54,M,,UB,0,0,0
50634365,26,M,,NC,0,0,0
50634423,22,M,,NC,0,0,0
50635315,21,M,,SL,0,1,0
50635405,22,F,,LB,0,0,0
50635713,15,M,,NC,0,1,0
50635745,50,M,,NC,0,0,0
50636253,41,M,,UB,0,0,0
50636329,38,M,,SL,0,0,0
50636694,20,M,,WS,0,1,0
50637175,27,M,,WS,0,0,0
50637532,23,M,,WS,0,0,0
50638306,35,M,,MB,0,0,0
50638506,73,M,,LB,0,1,-1
50638739,29,M,,NC,0,1,0
50638780,48,M,,LB,0,0,0
50639135,38,M,,MB,0,1,0
50639359,31,M,,LB,0,0,0
50639372,38,M,N,UB,0,1,0
50639623,21,M,,SU,0,1,1
50639779,49,F,,LB,0,0,0
50640111,30,F,,SL,0,1,-1
50640328,9,M,,MB,1,1,0
50640627,57,F,,LB,0,0,0
50641022,26,M,,SU,0,0,0
50641046,31,M,,UB,0,0,0
50641612,52,M,,LB,0,0,0
50641620,35,F,,NC,0,0,0
50642806,21,M,,UB,0,1,0
50643014,28,M,,SL,0,0,0
50643145,49,M,V,NC,0,1,-1
50643236,21,M,,WS,0,1,0
50643522,25,M,,WS,0,0,0
50643744,35,M,,NC,0,0,0
50643869,19,M,,NC,0,0,0
50644380,33,M,,WS,0,1,0
50644725,39,M,,LB,0,0,0
50645058,46,M,,SL,0,1,0
50645061,46,M,,LB,0,0,0
50645655,31,M,,SU,0,0,0
50646020,63,M,,LB,0,1,0
50646125,23,F,,NC,0,0,0
50647236,50,M,,NC,0,0,0
50647261,40,M,,LB,0,1,0
50647644,41,M,,LB,0,0,0
50648076,33,M,,LB,0,1,0
50650080,25,F,,LB,0,1,-1
50650117,42,F,,LB,0,0,0
50650506,27,M,,SL,0,1,0
50650761,21,F,,LB,0,0,0
